place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,2,2.0,2021,53.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,21,10,2,33,33069,2,1,0.0,2.0,44.86273,-0.58462,8,2,2
10,3,2,0.0,2021,72.0,2.0,1.0,1.0,4,1.0,1.0,1.0,50.0,14,4,1,11,11203,2,3,0.0,6.0,43.199748,2.756764,11,2,1
1,1,1,1.0,2021,19.0,2.0,2.0,1.0,4,2.0,1.0,1.0,30.0,29,3,2,15,15014,2,1,0.0,2.0,44.92848,2.44876,7,2,2
10,3,1,0.0,2021,61.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,13,1,1,83,83047,2,1,0.0,6.0,43.151384,6.071008,15,2,1
2,2,1,1.0,2021,1.0,2.0,2.0,1.0,7,3.0,1.0,1.0,50.0,18,3,1,63,63014,2,2,0.0,3.0,45.75538,3.12941,8,3,2
1,1,1,2.0,2021,39.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,18,10,5,74,74298,2,3,0.0,3.0,46.18588,6.25155,23,2,2
1,1,1,2.0,2021,31.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,8,4,1,64,64496,2,3,0.0,3.0,43.477448,-1.457668,10,2,2
1,1,2,2.0,2021,29.0,1.0,0.0,1.0,2,3.0,1.0,1.0,110.0,6,3,1,56,56074,1,1,0.0,6.0,47.893054,-2.973154,12,1,1
10,3,1,0.0,2021,21.0,2.0,1.0,1.0,4,1.0,1.0,1.0,50.0,16,6,1,75,75117,2,7,0.0,6.0,48.886097,2.292452,12,2,1
1,1,2,1.0,2021,20.0,2.0,2.0,1.0,1,1.0,1.0,1.0,90.0,15,10,5,13,13215,1,1,0.0,2.0,43.33285,5.3541,20,2,2
1,1,1,8.0,2021,44.0,2.0,0.0,1.0,3,2.0,1.0,8.0,80.0,26,11,3,63,63424,1,1,0.0,7.0,45.940855,3.26773,18,1,1
4,2,2,1.0,2021,5.0,2.0,0.0,1.0,3,1.0,1.0,1.0,30.0,10,10,1,93,93027,2,1,0.0,4.0,48.93344,2.38705,14,5,3
10,3,1,0.0,2021,91.0,1.0,1.0,5.0,4,2.0,2.0,1.0,50.0,31,1,1,70,70550,2,1,1.0,6.0,47.6379,6.16579,11,3,2
2,1,1,2.0,2021,27.0,1.0,2.0,1.0,3,3.0,1.0,1.0,50.0,4,9,1,972,97209,1,1,0.0,2.0,14.61656,-61.05876,11,4,2
10,3,2,0.0,2021,77.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,4,9,1,42,42094,2,1,0.0,6.0,45.726138,4.222159,14,2,1
1,1,1,8.0,2021,33.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,30,9,1,83,83137,2,2,0.0,3.0,43.13595,5.91968,13,2,2
1,1,1,1.0,2021,35.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,20,5,2,68,68095,1,1,0.0,1.0,48.097702,7.446585,21,2,2
1,1,1,8.0,2021,20.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,12,8,1,69,69388,2,2,0.0,2.0,45.74487,4.87321,16,2,2
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,28,9,1,94,94018,1,1,0.0,2.0,48.82444,2.39361,12,2,2
1,1,1,1.0,2021,51.0,2.0,2.0,1.0,1,3.0,1.0,1.0,130.0,25,5,1,26,26166,1,1,0.0,4.0,44.754795,4.7927,10,4,3
2,2,2,2.0,2021,48.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,25,4,1,22,22209,1,2,0.0,3.0,48.550352,-2.107884,15,6,2
10,3,1,0.0,2021,12.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,6,1,57,57463,2,1,0.0,6.0,49.12022,6.21435,12,2,1
2,2,1,1.0,2021,21.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,3,7,1,2,2719,1,1,0.0,6.0,49.587443,3.26317,18,3,1
1,1,2,1.0,2021,47.0,2.0,2.0,1.0,3,1.0,1.0,1.0,50.0,9,1,5,93,93007,2,1,0.0,2.0,48.9501,2.46715,5,2,2
1,1,1,2.0,2021,32.0,1.0,2.0,1.0,1,2.0,1.0,1.0,110.0,18,9,1,91,91687,1,1,0.0,3.0,48.6636,2.36635,18,2,2
10,3,1,0.0,2021,7.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,23,5,1,69,69259,2,1,0.0,6.0,45.69811,4.88625,19,2,1
1,1,1,8.0,2021,38.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,4,3,5,972,97209,2,2,0.0,3.0,14.60811,-61.04981,18,2,2
1,1,1,1.0,2021,50.0,2.0,2.0,1.0,7,2.0,1.0,1.0,70.0,10,11,1,37,37172,2,1,0.0,1.0,47.4395485559,0.6994067878,17,2,2
7,2,1,1.0,2021,17.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,11,8,1,37,37049,1,2,0.0,3.0,47.1797924666,0.9643453136,15,6,2
1,1,1,8.0,2021,62.0,5.0,0.0,1.0,4,2.0,1.0,1.0,50.0,28,10,1,49,49007,2,1,0.0,6.0,47.46207,-0.55883,8,1,1
1,1,1,1.0,2021,64.0,5.0,0.0,1.0,3,2.0,1.0,3.0,80.0,8,9,3,76,76202,1,1,0.0,7.0,49.790425,1.379026,20,1,1
10,3,2,8.0,2021,74.0,3.0,1.0,6.0,4,3.0,1.0,6.0,50.0,16,1,1,44,44109,2,1,0.0,6.0,47.207157,-1.58003,11,2,1
1,1,1,8.0,2021,45.0,2.0,0.0,1.0,4,2.0,2.0,1.0,50.0,2,2,5,33,33249,2,4,1.0,1.0,44.88816,-0.52952,7,3,2
2,2,2,2.0,2021,61.0,1.0,2.0,1.0,3,2.0,2.0,1.0,80.0,24,10,2,71,71329,1,1,1.0,1.0,46.927759,5.151547,19,3,2
1,1,1,2.0,2021,61.0,1.0,2.0,1.0,4,2.0,1.0,1.0,80.0,18,8,1,38,38427,1,1,0.0,1.0,45.28498,5.36783,16,2,2
1,1,1,1.0,2021,86.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,27,7,1,42,42103,2,1,0.0,4.0,45.50598,4.57059,16,3,3
1,1,2,1.0,2021,43.0,5.0,2.0,1.0,1,1.0,2.0,1.0,90.0,3,2,1,94,94038,1,1,0.0,2.0,48.77721,2.34642,16,2,2
1,1,1,1.0,2021,35.0,4.0,0.0,1.0,7,2.0,1.0,5.0,50.0,12,10,1,6,6027,2,1,0.0,2.0,43.654051,7.147623,7,3,2
1,1,2,1.0,2021,37.0,2.0,2.0,3.0,2,3.0,1.0,1.0,110.0,2,11,3,95,95572,1,1,0.0,6.0,49.035598,2.117236,6,1,1
1,1,1,2.0,2021,34.0,1.0,2.0,1.0,1,3.0,1.0,1.0,50.0,13,9,2,83,83137,1,1,0.0,4.0,43.127275378,5.9747629768,6,5,5
1,1,2,1.0,2021,38.0,2.0,2.0,1.0,1,3.0,1.0,1.0,90.0,11,9,1,92,92050,1,1,0.0,2.0,48.9145462162,2.2193848208,12,2,2
1,1,1,2.0,2021,15.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,30,9,1,60,60575,1,1,0.0,2.0,49.3032798997,2.1981521861,15,2,2
10,3,1,0.0,2021,49.0,5.0,1.0,1.0,4,3.0,1.0,1.0,50.0,23,6,5,69,69266,2,3,0.0,6.0,45.7792413278,4.8811284827,0,2,1
1,1,2,1.0,2021,19.0,2.0,0.0,1.0,3,3.0,1.0,1.0,90.0,1,5,1,29,29232,1,1,0.0,7.0,48.00708,-4.12522,18,1,1
1,1,1,1.0,2021,29.0,2.0,2.0,1.0,1,1.0,1.0,1.0,90.0,20,4,3,13,13085,1,1,0.0,5.0,43.261423,5.591141,5,4,4
1,1,1,2.0,2021,63.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,13,6,1,1,1049,2,9,0.0,3.0,45.842948,5.028299,16,3,2
1,1,1,1.0,2021,25.0,2.0,0.0,1.0,3,3.0,1.0,1.0,50.0,9,10,1,93,93066,2,1,0.0,2.0,48.929738,2.358401,15,2,2
1,1,2,2.0,2021,31.0,1.0,2.0,3.0,3,1.0,1.0,5.0,50.0,13,8,1,92,92050,2,6,0.0,3.0,48.8868431683,2.2004383124,18,2,2
1,1,1,1.0,2021,49.0,2.0,2.0,1.0,1,1.0,1.0,1.0,130.0,21,12,3,77,77100,1,1,0.0,2.0,48.510302,2.828892,19,5,3
1,1,1,0.0,2021,28.0,2.0,0.0,1.0,4,2.0,1.0,3.0,50.0,19,4,5,27,27670,2,1,0.0,6.0,49.389469,1.353561,3,1,1
1,1,1,2.0,2021,18.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,13,7,1,70,70459,2,2,0.0,3.0,47.751018,6.583045,19,2,2
10,3,1,0.0,2021,15.0,2.0,1.0,1.0,4,2.0,2.0,1.0,50.0,27,12,5,72,72181,2,1,1.0,6.0,47.9684,0.20377,20,2,1
1,1,1,0.0,2021,76.0,2.0,0.0,1.0,3,2.0,1.0,3.0,50.0,12,5,1,1,1098,2,1,0.0,6.0,45.805582,5.682984,16,1,1
1,1,1,1.0,2021,20.0,2.0,9.0,1.0,1,3.0,1.0,1.0,70.0,1,9,3,93,93078,1,1,0.0,6.0,48.95774,2.53095,2,1,1
1,1,1,1.0,2021,37.0,2.0,2.0,1.0,4,1.0,2.0,1.0,30.0,8,12,5,75,75113,2,3,0.0,3.0,48.833529,2.36342,19,3,2
1,1,1,1.0,2021,52.0,2.0,2.0,1.0,9,2.0,1.0,1.0,50.0,23,7,1,93,93073,1,1,0.0,1.0,49.0030683826,2.5368440594,18,2,2
1,1,2,2.0,2021,61.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,27,9,2,71,71263,2,3,0.0,5.0,46.6239962887,5.2421968376,8,4,3
1,1,2,8.0,2021,49.0,1.0,2.0,3.0,3,2.0,1.0,1.0,50.0,30,3,1,92,92025,2,2,0.0,3.0,48.9248394752,2.2666746673,8,2,2
1,1,1,1.0,2021,19.0,2.0,2.0,3.0,4,1.0,1.0,1.0,30.0,7,12,1,13,13211,2,9,0.0,3.0,43.3034768488,5.5164512659,9,2,2
2,2,2,1.0,2021,40.0,2.0,2.0,1.0,1,3.0,2.0,1.0,130.0,4,8,2,71,71494,1,1,1.0,2.0,46.4072158926,4.8572613189,6,8,2
4,2,1,1.0,2021,19.0,2.0,2.0,1.0,2,1.0,1.0,1.0,110.0,18,12,1,43,43157,1,1,1.0,2.0,45.01384,3.88881,16,6,2
1,1,2,1.0,2021,33.0,2.0,0.0,1.0,2,2.0,1.0,3.0,110.0,19,8,3,29,29051,1,1,0.0,7.0,48.0026685558,-4.0551104347,4,2,1
1,1,2,1.0,2021,33.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,30,4,1,93,93062,2,2,0.0,3.0,48.8966583839,2.5301921368,11,2,2
1,1,1,0.0,2021,35.0,1.0,0.0,5.0,4,2.0,1.0,1.0,50.0,9,9,5,201,201004,1,1,0.0,1.0,41.92628,8.73858,0,2,2
1,1,1,8.0,2021,31.0,1.0,0.0,5.0,4,2.0,2.0,1.0,30.0,3,2,1,51,51454,2,1,1.0,7.0,49.2531166285,4.0278436128,17,1,1
1,1,1,2.0,2021,33.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,1,9,1,68,68185,1,1,0.0,3.0,48.267626,7.313461,15,2,2
1,1,1,2.0,2021,32.0,1.0,2.0,1.0,2,1.0,1.0,1.0,110.0,28,10,1,91,91235,1,1,0.0,3.0,48.62486,2.36306,13,3,2
1,1,1,2.0,2021,17.0,1.0,0.0,1.0,3,2.0,1.0,3.0,50.0,19,12,5,62,62474,2,1,0.0,7.0,50.681606,1.637177,1,1,1
10,3,1,0.0,2021,83.0,2.0,1.0,1.0,7,2.0,1.0,8.0,50.0,1,6,1,42,42218,2,4,1.0,6.0,45.43456,4.43738,19,2,1
1,1,2,1.0,2021,63.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,11,9,1,5,5061,1,1,0.0,5.0,44.55266,6.03244,13,4,3
2,2,2,2.0,2021,52.0,1.0,2.0,1.0,3,2.0,1.0,1.0,90.0,9,8,1,5,5050,1,1,0.0,2.0,44.463981,6.222445,16,3,2
1,1,1,2.0,2021,60.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,16,9,1,29,29019,2,1,0.0,3.0,48.40054,-4.454627,7,2,2
1,1,1,2.0,2021,20.0,1.0,2.0,1.0,1,2.0,2.0,1.0,90.0,2,12,3,92,92036,1,1,1.0,3.0,48.9362604392,2.2896237179,18,2,2
1,1,2,1.0,2021,22.0,2.0,0.0,1.0,3,1.0,1.0,1.0,90.0,30,6,1,95,95088,1,1,0.0,7.0,48.97634868,2.4283003807,10,1,1
1,1,1,1.0,2021,25.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,29,5,2,63,63086,1,1,0.0,1.0,45.644851,3.630295,21,4,2
2,1,1,2.0,2021,37.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,26,1,1,13,13211,2,1,0.0,7.0,43.289587,5.470668,15,1,1
2,2,2,1.0,2021,23.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,21,10,2,91,91645,2,2,0.0,3.0,48.74523,2.28294,7,3,2
10,3,1,8.0,2021,8.0,1.0,1.0,1.0,4,1.0,1.0,1.0,50.0,22,7,5,13,13202,2,1,0.0,6.0,43.30484,5.37172,22,2,1
2,2,2,1.0,2021,20.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,19,12,5,34,34032,2,1,0.0,5.0,43.32757,3.26023,0,4,3
1,1,2,1.0,2021,78.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,13,6,1,11,11367,1,1,0.0,6.0,43.370904029,2.1561659529,11,1,1
10,3,1,0.0,2021,82.0,2.0,1.0,1.0,2,2.0,1.0,1.0,90.0,13,10,3,974,97411,1,1,0.0,6.0,-20.89344,55.37901,4,3,1
1,1,1,2.0,2021,26.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,4,11,1,34,34172,2,3,0.0,3.0,43.59743,3.86427,14,2,2
10,3,2,0.0,2021,65.0,2.0,1.0,1.0,4,1.0,1.0,1.0,30.0,26,8,1,45,45234,2,1,0.0,6.0,47.9022917239,1.8971003491,17,2,1
1,1,1,2.0,2021,52.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,27,3,1,13,13209,2,1,0.0,3.0,43.268879699,5.4041480954,10,2,2
10,3,2,0.0,2021,21.0,1.0,1.0,1.0,4,2.0,1.0,1.0,30.0,28,8,5,75,75119,2,2,0.0,6.0,48.885914,2.382204,3,2,1
10,3,1,0.0,2021,10.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,5,1,2,13,13063,2,9,0.0,6.0,43.59195,5.00209,17,2,1
1,1,2,1.0,2021,48.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,25,2,1,56,56162,2,6,0.0,3.0,47.73656,-3.43249,14,2,2
2,2,1,0.0,2021,39.0,2.0,0.0,1.0,7,2.0,1.0,3.0,80.0,15,1,3,35,35024,1,1,0.0,6.0,48.184101,-1.612139,1,2,1
1,1,1,1.0,2021,24.0,2.0,0.0,1.0,2,3.0,1.0,1.0,90.0,29,7,3,95,95394,1,1,0.0,6.0,49.053058,2.176123,6,1,1
1,1,1,2.0,2021,39.0,1.0,0.0,3.0,4,2.0,1.0,1.0,50.0,21,8,5,38,38071,2,1,0.0,7.0,45.082673,5.743098,22,1,1
1,1,1,2.0,2021,34.0,1.0,0.0,1.0,3,2.0,1.0,8.0,80.0,22,9,1,62,62361,1,1,0.0,6.0,50.285658,2.304479,13,1,1
1,1,1,2.0,2021,55.0,1.0,0.0,1.0,3,3.0,1.0,3.0,80.0,26,1,1,11,11145,1,1,0.0,7.0,43.235335,3.172962,16,1,1
1,1,1,1.0,2021,45.0,2.0,6.0,1.0,2,3.0,2.0,1.0,110.0,13,1,3,60,60619,1,1,1.0,6.0,49.1161430576,2.7757714428,21,1,1
10,3,1,0.0,2021,89.0,2.0,1.0,1.0,4,2.0,2.0,8.0,10.0,21,11,1,13,13001,2,9,1.0,3.0,43.52506,5.43809,10,2,1
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,14,11,5,75,75114,2,1,0.0,3.0,48.824682,2.30516,22,2,2
1,1,2,1.0,2021,51.0,2.0,2.0,1.0,1,1.0,1.0,1.0,110.0,31,1,3,13,13071,1,1,0.0,2.0,43.4056,5.32098,18,2,2
1,1,1,8.0,2021,14.0,1.0,2.0,5.0,4,2.0,1.0,1.0,30.0,15,2,1,13,13207,2,1,0.0,6.0,43.276844081,5.3572879896,13,2,2
1,1,1,1.0,2021,22.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,20,1,1,93,93051,1,1,0.0,4.0,48.83641,2.54888,16,4,3
1,1,1,2.0,2021,17.0,1.0,0.0,1.0,4,3.0,1.0,1.0,50.0,25,4,1,10,10387,2,1,0.0,7.0,48.29527,4.07985,14,1,1
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,13,9,1,5,5061,2,2,0.0,3.0,44.55987,6.07596,19,2,2
1,1,1,2.0,2021,28.0,1.0,0.0,1.0,3,2.0,1.0,3.0,80.0,17,10,2,65,65257,1,1,0.0,7.0,43.163976,0.001035,19,1,1
2,2,2,1.0,2021,26.0,2.0,0.0,1.0,3,3.0,1.0,1.0,30.0,13,8,5,92,92019,2,3,0.0,6.0,48.7619580375,2.2863578796,1,2,1
10,3,2,0.0,2021,65.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,7,3,1,65,65286,2,1,0.0,6.0,43.102507,-0.043471,11,2,1
10,3,2,0.0,2021,56.0,2.0,1.0,1.0,4,2.0,1.0,4.0,30.0,24,4,1,75,75114,2,3,0.0,6.0,48.821316,2.333884,15,2,1
2,2,1,1.0,2021,29.0,2.0,0.0,1.0,1,3.0,1.0,1.0,130.0,23,9,1,21,21599,1,1,0.0,5.0,47.607407,5.193615,14,7,5
1,1,2,1.0,2021,48.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,24,11,1,973,97302,2,3,0.0,3.0,4.932133359,-52.2971678227,13,2,2
1,1,2,2.0,2021,58.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,13,6,1,27,27554,1,1,0.0,3.0,49.10422,1.43318,11,2,2
1,1,1,1.0,2021,29.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,28,5,1,13,13215,2,1,0.0,2.0,43.32056,5.36756,14,2,2
2,2,2,1.0,2021,20.0,2.0,0.0,1.0,1,3.0,1.0,2.0,130.0,21,8,1,83,83148,1,1,0.0,2.0,43.413309,6.44552,12,3,2
1,1,1,8.0,2021,19.0,1.0,2.0,3.0,4,1.0,1.0,1.0,50.0,2,12,1,69,69266,2,2,0.0,3.0,45.76788,4.87802,16,2,2
10,3,2,0.0,2021,23.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,23,10,1,66,66136,2,1,0.0,6.0,42.69153,2.8724,10,2,1
1,1,2,1.0,2021,24.0,2.0,2.0,1.0,1,2.0,2.0,1.0,90.0,15,9,1,93,93027,1,1,1.0,4.0,48.92352322,2.3832157851,9,3,3
1,1,2,1.0,2021,19.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,30,10,1,60,60257,1,1,1.0,1.0,49.25628,1.990392,8,5,2
1,1,1,8.0,2021,36.0,1.0,2.0,3.0,4,1.0,2.0,1.0,50.0,18,2,5,75,75111,2,1,0.0,2.0,48.855987,2.375697,19,3,2
2,2,1,1.0,2021,72.0,2.0,0.0,1.0,3,2.0,2.0,1.0,80.0,5,2,1,17,17202,1,1,1.0,1.0,45.983641,-0.585837,15,3,2
10,3,1,0.0,2021,53.0,2.0,1.0,1.0,6,2.0,1.0,1.0,50.0,8,12,5,18,18033,2,1,0.0,1.0,47.113,2.41627,18,2,1
1,1,2,2.0,2021,25.0,1.0,2.0,5.0,3,2.0,1.0,1.0,30.0,14,10,1,56,56162,1,1,0.0,3.0,47.7278,-3.49388,17,2,2
1,1,2,8.0,2021,22.0,1.0,2.0,3.0,4,2.0,2.0,1.0,50.0,3,7,1,69,69383,2,1,1.0,3.0,45.7541368684,4.8615681115,12,2,2
2,2,2,2.0,2021,52.0,1.0,2.0,1.0,3,2.0,1.0,1.0,90.0,23,5,1,37,37038,1,1,0.0,1.0,47.2785850366,0.3253608193,14,4,2
1,1,2,1.0,2021,50.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,4,6,1,93,93047,2,3,0.0,3.0,48.89464,2.55903,20,2,2
1,1,1,1.0,2021,58.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,22,5,1,51,51454,2,2,0.0,2.0,49.27335,4.01496,10,2,2
10,3,2,0.0,2021,3.0,2.0,1.0,1.0,4,1.0,1.0,1.0,50.0,3,12,2,69,69382,2,1,0.0,6.0,45.7569892259,4.830545783,16,2,1
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,18,12,5,75,75108,2,3,0.0,2.0,48.8801,2.313474,17,2,2
1,1,1,2.0,2021,65.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,1,3,1,91,91103,2,9,0.0,6.0,48.6169,2.2934,8,2,2
1,1,1,8.0,2021,33.0,1.0,2.0,3.0,6,2.0,1.0,1.0,50.0,6,7,1,63,63113,2,1,0.0,1.0,45.78637,3.08118,15,2,2
3,2,1,2.0,2021,21.0,1.0,0.0,1.0,4,2.0,1.0,1.0,80.0,24,4,1,87,87085,1,1,0.0,7.0,45.85494,1.17131,19,2,1
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,3,2.0,2.0,1.0,50.0,5,8,1,85,85090,2,4,1.0,3.0,46.835448,-0.903062,19,2,2
2,2,2,2.0,2021,64.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,26,6,2,7,7324,2,3,0.0,3.0,45.06811,4.813008,19,3,2
1,1,1,2.0,2021,46.0,1.0,2.0,1.0,4,1.0,2.0,1.0,50.0,6,5,1,92,92044,2,1,1.0,5.0,48.8968773161,2.2873489559,9,3,3
1,1,1,2.0,2021,31.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,26,3,1,1,1115,1,3,0.0,2.0,46.254415,5.074906,18,2,2
6,2,2,0.0,2021,21.0,2.0,0.0,1.0,3,2.0,1.0,8.0,80.0,6,11,3,50,50295,1,2,0.0,6.0,48.956679,-1.200525,4,6,1
1,1,1,2.0,2021,26.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,5,8,1,83,83064,1,3,0.0,3.0,43.321033,6.044696,11,2,2
1,1,1,2.0,2021,22.0,1.0,0.0,1.0,1,1.0,2.0,1.0,50.0,25,10,1,94,94034,1,1,1.0,7.0,48.75977,2.33849,9,1,1
1,1,1,2.0,2021,31.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,3,3,3,35,35321,1,1,0.0,1.0,47.918402,-1.573419,19,2,2
5,2,2,1.0,2021,26.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,8,10,5,37,37233,2,1,0.0,1.0,47.38762,0.72698,23,6,2
1,1,1,8.0,2021,48.0,1.0,0.0,5.0,4,2.0,1.0,1.0,50.0,31,3,1,49,49267,2,1,0.0,7.0,47.47731,-0.50663,13,1,1
1,1,1,2.0,2021,73.0,1.0,0.0,5.0,3,1.0,1.0,1.0,50.0,17,10,1,7,7188,2,6,0.0,3.0,45.190657,4.686913,9,2,2
1,1,1,2.0,2021,56.0,1.0,0.0,1.0,3,2.0,1.0,4.0,50.0,13,5,2,201,201004,2,3,0.0,7.0,41.92035,8.72832,20,1,1
10,3,1,0.0,2021,25.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,9,10,5,91,91228,2,3,0.0,6.0,48.62484,2.433683,21,2,1
1,1,1,1.0,2021,50.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,22,10,1,65,65440,2,9,0.0,2.0,43.22282,0.084785,10,2,2
1,1,1,8.0,2021,53.0,2.0,2.0,1.0,4,2.0,1.0,8.0,50.0,28,9,1,27,27681,2,6,0.0,2.0,49.08125,1.4842,18,3,2
10,3,2,0.0,2021,22.0,2.0,1.0,1.0,4,2.0,2.0,1.0,50.0,1,12,1,35,35238,2,6,1.0,6.0,48.133649,-1.685374,11,5,2
1,1,2,8.0,2021,21.0,1.0,2.0,3.0,4,2.0,1.0,1.0,50.0,27,9,1,49,49007,2,1,0.0,3.0,47.47354,-0.58735,18,2,2
2,2,2,1.0,2021,41.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,11,10,1,75,75117,2,2,0.0,3.0,48.889873,2.303853,11,4,2
1,1,2,1.0,2021,34.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,8,7,3,53,53201,1,1,0.0,1.0,48.0728,-0.87363,4,2,2
1,1,1,1.0,2021,54.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,5,2,3,85,85238,1,1,1.0,7.0,46.958611,-0.921435,19,1,1
1,1,1,1.0,2021,36.0,2.0,2.0,1.0,4,2.0,2.0,1.0,30.0,26,11,5,75,75104,2,4,1.0,2.0,48.852873,2.368462,18,2,2
10,3,2,8.0,2021,19.0,4.0,1.0,1.0,3,2.0,1.0,1.0,50.0,12,8,1,94,94011,2,1,0.0,6.0,48.7722356951,2.489807937,14,2,1
1,1,1,2.0,2021,60.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,7,6,1,38,38492,1,1,0.0,1.0,44.943721,5.667143,16,2,2
1,1,1,2.0,2021,36.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,9,2,5,33,33281,2,2,1.0,3.0,44.8328,-0.64812,19,2,2
1,1,1,2.0,2021,17.0,1.0,0.0,1.0,3,2.0,1.0,4.0,80.0,3,9,5,80,80250,1,1,0.0,6.0,50.212926,1.911889,20,1,1
10,3,2,0.0,2021,13.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,21,6,1,92,92035,2,2,0.0,6.0,48.9022895362,2.239754498,12,2,1
1,1,2,1.0,2021,23.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,18,1,5,75,75115,2,2,0.0,3.0,48.844758,2.283908,21,2,2
1,1,1,1.0,2021,20.0,2.0,2.0,1.0,7,1.0,1.0,1.0,50.0,27,7,1,69,69259,2,9,0.0,7.0,45.68333,4.88333,13,1,1
1,1,1,1.0,2021,52.0,2.0,0.0,1.0,6,2.0,1.0,3.0,50.0,7,12,1,16,16003,2,1,0.0,6.0,45.776046,0.336421,8,1,1
1,1,2,1.0,2021,59.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,14,4,1,71,71261,1,1,0.0,7.0,46.591927,4.986546,11,1,1
1,1,1,2.0,2021,40.0,1.0,0.0,1.0,3,2.0,1.0,3.0,80.0,28,2,1,83,83052,1,1,0.0,6.0,43.618798,5.843986,12,1,1
2,2,2,1.0,2021,20.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,25,7,2,26,26084,1,1,0.0,6.0,45.028448,4.987831,21,2,1
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,15,6,1,71,71270,2,3,0.0,1.0,46.3200757609,4.8380337494,15,4,2
